ID,ter1,ter2,ter3,ter4,tier_region,ownd,kids,Binary Kids,inc,sex,wlth,hv,Log[hv],incmed,Log[incmed],incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,donr,Weight,Binary Donr,damt,part,Validation,Home PCA,Donation PCA1,Donation PCA2,H1_1,H1_2,H1_3,Neural Net Probability( donr=0 ),Neural Net Probability( donr=1 ),Neural Net Most Likely donr,Neural Net Profit for 0,Neural Net Profit for 1,Neural Net Most Profitable Prediction for donr,Neural Net Expected Profit for donr,Neural Net Actual Profit for donr,Neural Net Weighted Profit,Neural Net Cumulative Profit,NLR Lin[1],NLR Prob[1],NLR Prob[0],NLR Profit for 1,NLR Profit for 0,NLR Most Profitable Prediction for donr,NLR Expected Profit for donr,NLR Actual Profit for donr,NLR Adjusted Profit,NLR Cumulative Adjusted Profit,NLR Most Likely donr,DT Prob(donr==0),DT Prob(donr==1),DT Most Likely donr,DT Profit for 0,DT Profit for 1,DT Most Profitable Prediction for donr,DT Expected Profit for donr,DT Actual Profit for donr,DT Adjusted Profit,DT Cumulative Profit,BF Prob(donr==0),BF Prob(donr==1),BF Most Likely donr,BF Profit for 0,BF Profit for 1,BF Most Profitable Prediction for donr,BF Expected Profit for donr,BF Actual Profit for donr,BF Adjusted Profit,BF Cumulative Profit,BT Prob(donr==1),BT Prob(donr==0),BT Most Likely donr,BT Profit for 0,BT Profit for 1,BT Most Profitable Prediction for donr,BT Expected Profit for donr,BT Actual Profit for donr,BT Adjusted Profit,BT Cumulative Profit,CLASSIFICATION MODEL,DT 21 damt Predictor,BT damt Predictor,BF damt Predictor,Linear Pred Formula damt,damt Avg Predictor,damt FINAL Predictor,Cumulative Predicted Donation Amount
499,1,0,0,0,1,1,1,1,4,0,9,207,5.332718793,61,4.110873864,69,7,105,349,10,11,15,6,7.15,NA,1,0,,test,2,1.011735583,-0.361124006,3.014770548,-0.87134663,0.576807924,0.819540804,0.024314161,0.975685839,1,0,12.14744466,1,12.14744466,,,,5.150367958,0.994236143,0.005763857,12.41642408,0,1,12.41642408,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.235604577,0.764395423,1,0,9.083733636,1,9.083733636,,,,0.866130334,0.133869666,1,0,10.55888984,1,10.55888984,,,,1,9.171232877,11.81353362,12.24863165,13.19332049,11.60667966,12.11487734,1837.70175
1975,1,0,0,0,1,1,1,1,4,0,8,280,5.634789603,55,4.007333185,81,0,47,78,20,22,15,5,16.09,NA,1,0,,test,2,1.889391123,0.520537564,-0.755818803,-0.843060632,0.422933522,0.809916686,0.052075109,0.947924891,1,0,11.74491092,1,11.74491092,,,,4.251315048,0.985954596,0.014045404,12.29634164,0,1,12.29634164,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.274992957,0.725007043,1,0,8.512602131,1,8.512602131,,,,0.866130334,0.133869666,1,0,10.55888984,1,10.55888984,,,,1,12.41525424,11.32459058,12.62359996,13.3675353,12.43274502,12.12122901,1849.822979
5283,1,0,0,0,1,1,1,1,4,1,9,220,5.393627546,59,4.077537444,72,9,53,95,36,14,21,3,21.35,NA,1,0,,test,2,1.054534902,0.948198829,-0.531694593,-0.746045796,0.771936935,0.809245158,0.026577457,0.973422543,1,0,12.11462688,1,12.11462688,,,,3.665261025,0.975041389,0.024958611,12.13810014,0,1,12.13810014,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.277425556,0.722574444,1,0,8.477329433,1,8.477329433,,,,0.866130334,0.133869666,1,0,10.55888984,1,10.55888984,,,,1,12.41525424,11.39964858,13.44529332,13.4979835,12.68954491,13.31379324,1863.136772
1118,0,1,0,0,2,1,2,1,4,0,8,84,4.430816799,29,3.36729583,34,27,7,50,50,20,18,5,16.84,NA,1,0,,test,2,-1.939672364,0.928579962,-1.962237208,-0.611633131,0.840095025,0.973547871,0.138208429,0.861791571,1,0,10.49597778,1,10.49597778,,,,2.024021819,0.883296234,0.116703766,10.80779539,0,1,10.80779539,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.343204834,0.656795166,1,0,7.523529902,1,7.523529902,,,,0.862286298,0.137713702,1,0,10.50315131,1,10.50315131,,,,1,12.41525424,9.379972272,10.17927452,9.395796183,10.3425743,10.70247987,1873.839252
2823,0,1,0,0,2,1,2,1,4,1,9,154,5.036952602,22,3.091042453,35,29,57,96,38,24,15,3,17.73,NA,1,0,,test,2,-1.649421253,1.156004006,-0.456360026,-0.797571615,0.727917908,0.981307134,0.060469554,0.939530446,1,0,11.62319147,1,11.62319147,,,,2.916796091,0.94867051,0.05132949,11.75572239,0,1,11.75572239,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.238650438,0.761349562,1,0,9.039568647,1,9.039568647,,,,0.862286298,0.137713702,1,0,10.50315131,1,10.50315131,,,,1,12.41525424,10.08397232,11.7890641,12.34973353,11.65950605,11.97667148,1885.815923
3678,1,0,0,0,1,1,0,0,5,1,8,97,4.574710979,24,3.17805383,31,10,61,136,22,21,24,9,11.46,NA,1,0,,test,2,-1.428229384,0.246012747,0.114437613,-0.238955994,0.825114717,0.044178573,0.009026678,0.990973322,1,0,12.36911316,1,12.36911316,,,,1.991056249,0.879854839,0.120145161,10.75789516,0,1,10.75789516,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.242379938,0.757620062,1,0,8.985490896,1,8.985490896,,,,0.861736145,0.138263855,1,0,10.4951741,1,10.4951741,,,,1,15.88888889,12.32432174,12.62693626,10.21516626,12.76382829,12.37112229,1898.187045
4516,0,0,1,0,3,1,0,0,5,1,9,208,5.33753808,71,4.262679877,82,9,15,35,6,3,18,4,5.18,NA,1,0,,test,2,1.433370451,-1.722740702,-1.480721296,-0.552433758,0.255829636,0.43727757,0.090531281,0.909468719,1,0,11.18729642,1,11.18729642,,,,1.430958382,0.807050599,0.192949401,9.702233684,0,1,9.702233684,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.256913126,0.743086874,1,0,8.77475967,1,8.77475967,,,,0.859402014,0.140597986,1,0,10.46132921,1,10.46132921,,,,1,13.89072848,12.70871663,12.83543151,9.353787202,12.19716595,12.09592197,1910.282967
6173,0,0,0,1,4,1,0,0,5,1,8,298,5.697093487,104,4.644390899,104,0,49,60,16,9,23,3,11.19,NA,1,0,,test,2,3.519775187,-0.611277213,-0.657223639,-0.567715077,0.794932204,0.479541813,0.01234763,0.98765237,1,0,12.32095937,1,12.32095937,,,,2.752457672,0.940052,0.059948,11.630754,0,1,11.630754,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.224295952,0.775704048,1,0,9.247708699,1,9.247708699,,,,0.859402014,0.140597986,1,0,10.46132921,1,10.46132921,,,,1,13.89072848,13.47918415,14.44137736,11.9078714,13.42979035,14.7670457,1925.050013
269,0,0,0,1,4,1,0,0,5,1,8,185,5.220355825,34,3.526360525,56,8,41,81,26,50,19,6,12.45,NA,1,0,,test,2,-0.011703315,1.626801267,-1.052419531,-0.362461506,0.617650946,0.407669693,0.073946205,0.926053795,1,0,11.42778003,1,11.42778003,,,,1.194704483,0.767581401,0.232418599,9.129930318,0,1,9.129930318,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.267722817,0.732277183,1,0,8.618019154,1,8.618019154,,,,0.852832509,0.147167491,1,0,10.36607138,1,10.36607138,,,,1,15.88888889,12.62578555,14.68709357,10.64254467,13.46107817,14.32143706,1939.37145
1548,0,0,0,1,4,1,0,0,5,0,8,185,5.220355825,48,3.871201011,68,14,31,55,10,5,18,6,6.89,NA,1,0,,test,2,0.326116029,-1.333894793,-1.000821478,-0.423740967,0.439855605,0.331742251,0.06083963,0.93916037,1,0,11.61782537,1,11.61782537,,,,1.384151331,0.799656895,0.200343105,9.595024973,0,1,9.595024973,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.23160855,0.76839145,1,0,9.141676028,1,9.141676028,,,,0.852832509,0.147167491,1,0,10.36607138,1,10.36607138,,,,1,13.89072848,12.28540682,14.14458238,9.929339561,12.56251431,13.55676349,1952.928214
3075,0,0,0,0,5,1,0,0,5,0,9,194,5.267858159,35,3.555348061,58,14,75,96,23,24,21,5,15.21,NA,1,0,,test,2,-0.094193769,0.692965925,0.032406905,-0.39673656,0.605707126,0.281473871,0.028581548,0.971418452,1,0,12.08556756,1,12.08556756,,,,1.685208838,0.843593036,0.156406964,10.23209902,0,1,10.23209902,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.171778161,0.828221839,1,0,10.00921667,1,10.00921667,,,,0.852832509,0.147167491,1,0,10.36607138,1,10.36607138,,,,1,15.88888889,13.41002485,14.1873413,11.14856284,13.65870447,14.60250161,1967.530715
6898,0,0,0,1,4,1,0,0,5,1,7,166,5.111987788,41,3.713572067,52,4,47,68,18,9,22,6,13.74,NA,1,0,,test,2,0.055849624,-0.345323942,-0.686012127,-0.308508598,0.619880266,0.371153312,0.086987585,0.913012415,1,0,11.23868002,1,11.23868002,,,,0.994353708,0.729947003,0.270052997,8.584231542,0,1,8.584231542,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.263697898,0.736302102,1,0,8.676380472,1,8.676380472,,,,0.852832509,0.147167491,1,0,10.36607138,1,10.36607138,,,,1,13.89072848,12.86337266,15.36137637,11.08652184,13.30049984,15.19574783,1982.726463
6907,0,0,0,1,4,1,0,0,5,0,8,181,5.198497031,61,4.110873864,61,4,76,122,11,5,15,4,6.45,NA,1,0,,test,2,0.765930523,-1.13345641,0.587108918,-0.675323462,0.341261468,0.451132992,0.028928081,0.971071919,1,0,12.08054282,1,12.08054282,,,,2.742328686,0.939478638,0.060521362,11.62244025,0,1,11.62244025,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.207454597,0.792545403,1,0,9.491908345,1,9.491908345,,,,0.852832509,0.147167491,1,0,10.36607138,1,10.36607138,,,,1,13.89072848,13.78182337,14.66339332,11.58822401,13.48104229,14.42814936,1997.154612
7927,0,1,0,0,2,1,0,0,6,0,4,292,5.676753802,76,4.33073334,76,6,25,62,27,15,23,4,18.56,NA,1,0,,test,2,2.093730198,0.460654314,-1.392210452,-0.192888962,0.838671156,0.043517812,0.012058966,0.987941034,1,0,12.32514499,1,12.32514499,,,,2.166929068,0.897240171,0.102759829,11.00998248,0,1,11.00998248,,,,1,0.241959413,0.758040587,1,0,8.991588509,1,8.991588509,,,,0.211851006,0.788148994,1,0,9.42816042,1,9.42816042,,,,0.850832324,0.149167676,1,0,10.3370687,1,10.3370687,,,,1,9.760736196,10.17362695,13.56764628,10.83322256,11.083808,13.35553258,2010.510145
2325,1,0,0,0,1,1,0,0,1,1,9,140,4.941642423,39,3.663561646,46,12,25,56,18,8,20,6,16.03,NA,1,0,,test,2,-0.570165809,-0.267903652,-1.323849031,-0.063957308,-0.089498043,-0.111189271,0.36398578,0.63601422,1,0,7.22220619,1,7.22220619,,,,-0.795103587,0.311073882,0.688926118,2.510571293,0,1,2.510571293,,,,0,0.241959413,0.758040587,1,0,8.991588509,1,8.991588509,,,,0.264351938,0.735648062,1,0,8.666896905,1,8.666896905,,,,0.850692781,0.149307219,1,0,10.33504533,1,10.33504533,,,,1,13.33333333,11.3301134,12.15029504,7.697841691,11.12789587,11.01050137,2021.520646
408,1,0,0,0,1,1,0,0,5,1,8,206,5.327876169,49,3.891820298,62,5,43,67,6,6,32,4,4.24,NA,1,0,,test,2,0.676233305,-1.542924584,-0.5824386,-0.182354031,0.958772644,0.060476753,0.008885797,0.991114203,1,0,12.37115595,1,12.37115595,,,,2.672295543,0.935371939,0.064628061,11.56289311,0,1,11.56289311,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.285357936,0.714642064,1,0,8.362309929,1,8.362309929,,,,0.850222693,0.149777307,1,0,10.32822904,1,10.32822904,,,,1,13.89072848,12.42004145,11.42707734,10.87894388,12.15419779,9.709431146,2031.230078
1474,0,1,0,0,2,1,1,1,4,1,8,88,4.477336814,14,2.63905733,25,52,25,48,25,24,19,9,12.36,NA,1,0,,test,2,-3.281236325,0.28857375,-1.471231255,-0.498382634,0.851779152,0.819321629,0.122271989,0.877728011,1,0,10.72705615,1,10.72705615,,,,2.620922288,0.932196024,0.067803976,11.51684235,0,1,11.51684235,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.359111328,0.640888672,1,0,7.292885743,1,7.292885743,,,,0.848083224,0.151916776,1,0,10.29720675,1,10.29720675,,,,1,12.41525424,9.8597038,9.217240884,11.23817069,10.6825924,8.175842333,2039.40592
3815,0,1,0,0,2,1,0,0,5,0,3,178,5.18178355,49,3.891820298,53,5,50,60,27,16,17,3,10.33,NA,1,0,,test,2,0.291361879,-0.142493663,-0.697578396,0.143366664,0.259513216,-0.668111456,0.020351499,0.979648501,1,0,12.20490327,1,12.20490327,,,,1.91439598,0.871512208,0.128487792,10.63692702,0,1,10.63692702,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.2068067,0.7931933,1,0,9.501302857,1,9.501302857,,,,0.847448071,0.152551929,1,0,10.28799702,1,10.28799702,,,,1,9.760736196,9.864149937,11.38236284,10.81438231,10.45540782,11.91804502,2051.323965
5503,0,1,0,0,2,1,2,1,4,1,9,210,5.347107531,39,3.663561646,59,10,22,77,9,7,12,4,5.49,NA,1,0,,test,2,0.259244797,-1.363689741,-1.026150655,-0.87551509,0.333637888,0.981627584,0.152676542,0.847323458,1,0,10.28619014,1,10.28619014,,,,3.213943023,0.96135562,0.03864438,11.93965648,0,1,11.93965648,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.259640242,0.740359758,1,0,8.735216498,1,8.735216498,,,,0.846625771,0.153374229,1,0,10.27607367,1,10.27607367,,,,1,9.171232877,9.356853185,9.979769522,10.85982195,9.841919384,8.999928139,2060.323893
6195,0,1,0,0,2,1,2,1,4,1,9,395,5.978885765,130,4.86753445,130,0,36,85,15,7,12,5,6.88,NA,1,0,,test,2,5.282435211,-1.082293379,-0.67053094,-0.946994819,0.329102151,0.986334471,0.098592179,0.901407821,1,0,11.07041341,1,11.07041341,,,,5.056655852,0.993673464,0.006326536,12.40826523,0,1,12.40826523,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.254323603,0.745676397,1,0,8.812307753,1,8.812307753,,,,0.846625771,0.153374229,1,0,10.27607367,1,10.27607367,,,,1,9.171232877,10.33467384,11.401028,12.2861854,10.79828003,10.25030345,2070.574196
3352,0,0,0,0,5,1,0,0,3,1,9,112,4.718498871,12,2.48490665,32,39,79,136,27,28,18,6,12.95,NA,1,0,,test,2,-2.557469586,0.840552591,0.44199963,-0.267097534,0.574635136,0.294730038,0.08922507,0.91077493,1,0,11.20623649,1,11.20623649,,,,1.037718493,0.738409548,0.261590452,8.706938444,0,1,8.706938444,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.181837481,0.818162519,1,0,9.863356521,1,9.863356521,,,,0.846604908,0.153395092,1,0,10.27577117,1,10.27577117,,,,1,15.88888889,13.01459376,12.90853281,9.936568048,12.93714588,12.85577103,2083.429968
7314,0,0,0,1,4,1,0,0,5,1,8,180,5.192956851,35,3.555348061,41,11,53,83,10,5,20,3,11.41,NA,1,0,,test,2,-0.448554903,-0.847410195,-0.340196213,-0.422886823,0.669629475,0.41489674,0.040726635,0.959273365,1,0,11.90946379,1,11.90946379,,,,1.603617233,0.832523336,0.167476664,10.07158838,0,1,10.07158838,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.205104586,0.794895414,1,0,9.525983502,1,9.525983502,,,,0.846574352,0.153425648,1,0,10.2753281,1,10.2753281,,,,1,13.89072848,12.62578555,14.87970371,11.32351465,13.1799331,14.37790314,2097.807871
7204,1,0,0,0,1,1,0,0,4,1,3,113,4.727387819,23,3.135494216,38,21,48,62,28,10,20,7,15.47,NA,1,0,,test,2,-1.570801528,0.035033932,-0.766091879,0.512567405,0.256356155,-0.856633351,0.099048275,0.900951725,1,0,11.06380001,1,11.06380001,,,,0.439572123,0.608157072,0.391842928,6.818277537,0,1,6.818277537,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.233166704,0.766833296,1,0,9.119082797,1,9.119082797,,,,0.845006468,0.154993532,1,0,10.25259379,1,10.25259379,,,,1,9.760736196,10.10546812,12.15060911,9.925011866,10.48545632,11.41711436,2109.224985
3643,1,0,0,0,1,1,0,0,2,1,8,121,4.795790546,10,2.302585093,37,37,141,415,11,9,16,17,5.93,NA,1,0,,test,2,-2.361119472,-0.344136255,4.414558398,-0.107339088,0.623254111,-0.055612883,0.029875317,0.970124683,1,0,12.06680791,1,12.06680791,,,,1.261771045,0.779330833,0.220669167,9.300297073,0,1,9.300297073,,,,1,0.241959413,0.758040587,1,0,8.991588509,1,8.991588509,,,,0.322238196,0.677761804,1,0,7.827546163,1,7.827546163,,,,0.843764609,0.156235391,1,0,10.23458683,1,10.23458683,,,,1,13.33333333,10.9730824,9.878052154,9.151063535,10.83388286,7.996035283,2117.22102
794,1,0,0,0,1,1,1,1,4,1,7,102,4.624972813,17,2.833213344,21,47,74,97,26,22,24,6,10.87,NA,1,0,,test,2,-3.034066179,0.284429151,0.100074955,-0.377636456,0.850953767,0.734122488,0.171716364,0.828283636,1,0,10.01011272,1,10.01011272,,,,1.866090977,0.866005323,0.133994677,10.55707718,0,1,10.55707718,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.356182804,0.643817196,1,0,7.335349349,1,7.335349349,,,,0.843322614,0.156677386,1,0,10.2281779,1,10.2281779,,,,1,12.41525424,10.63571196,9.513443365,11.5348487,11.02481457,10.85431014,2128.07533
1385,1,0,0,0,1,1,1,1,4,1,7,104,4.644390899,50,3.912023005,50,3,27,60,60,41,21,3,18.66,NA,1,0,,test,2,-0.193568953,2.325252749,-1.638138851,-0.684215671,0.713155066,0.805979541,0.051876055,0.948123945,1,0,11.74779721,1,11.74779721,,,,2.940244928,0.949800406,0.050199594,11.77210589,0,1,11.77210589,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.424692309,0.575307691,1,0,6.341961513,1,6.341961513,,,,0.843322614,0.156677386,1,0,10.2281779,1,10.2281779,,,,1,12.41525424,10.86117734,10.90323865,11.87921215,11.51472059,10.10774134,2138.183072
3169,1,0,0,0,1,1,1,1,4,1,8,128,4.852030264,21,3.044522438,37,20,48,50,8,10,18,7,7.3,NA,1,0,,test,2,-1.495297331,-1.071469725,-0.689096076,-0.606744579,0.570121428,0.747979062,0.110633104,0.889366896,1,0,10.89582,1,10.89582,,,,2.263669971,0.905823174,0.094176826,11.13443602,0,1,11.13443602,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.356909883,0.643090117,1,0,7.324806694,1,7.324806694,,,,0.843322614,0.156677386,1,0,10.2281779,1,10.2281779,,,,1,9.171232877,9.858341182,10.6472124,10.57783633,10.0636557,11.81537248,2149.998444
6500,1,0,0,0,1,1,1,1,4,1,8,116,4.753590191,24,3.17805383,47,13,72,110,6,5,16,7,3.79,NA,1,0,,test,2,-1.060601129,-1.4876001,0.451654953,-0.723066642,0.479118737,0.774103235,0.080370869,0.919629131,1,0,11.3346224,1,11.3346224,,,,3.005867455,0.952838496,0.047161504,11.81615819,0,1,11.81615819,,,,1,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.360260653,0.639739347,1,0,7.276220536,1,7.276220536,,,,0.843322614,0.156677386,1,0,10.2281779,1,10.2281779,,,,1,9.171232877,10.44518749,9.46506593,10.8172015,9.97467195,11.15885877,2161.157303
4311,0,1,0,0,2,0,0,0,4,1,8,201,5.303304908,23,3.135494216,80,36,13,43,14,10,23,6,10.44,NA,1,0,,test,2,-0.589362754,-0.78078567,-1.623184563,-0.082185039,0.42912256,-0.156969013,0.042337329,0.957662671,1,0,11.88610873,1,11.88610873,,,,0.86840711,0.704414143,0.295585857,8.214005067,0,1,8.214005067,,,,1,0.57932084,0.42067916,0,0,4.099847823,1,4.099847823,,,,0.360641375,0.639358625,1,0,7.27070006,1,7.27070006,,,,0.841420865,0.158579135,1,0,10.20060254,1,10.20060254,,,,1,8.890625,7.74032546,9.366381603,10.51028024,9.126903076,9.477358549,2170.634662
1875,0,0,1,0,3,1,0,0,4,1,9,144,4.9698133,27,3.295836866,43,12,44,67,10,11,29,7,5.52,NA,1,0,,test,2,-0.855358344,-1.119435504,-0.628929523,-0.004635319,0.951120173,0.175154877,0.068570445,0.931429555,1,0,11.50572855,1,11.50572855,,,,1.737768297,0.850403376,0.149596624,10.33084895,0,1,10.33084895,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.340496145,0.659503855,1,0,7.562805901,1,7.562805901,,,,0.839570297,0.160429703,1,0,10.17376931,1,10.17376931,,,,1,13.89072848,11.72648027,12.64085517,10.53695686,12.19875519,10.65732727,2181.291989
7259,0,0,0,1,4,1,0,0,4,0,9,132,4.882801923,20,2.995732274,27,36,68,135,8,5,34,4,7.53,NA,1,0,,test,2,-2.255690312,-1.095720271,0.492195295,0.199641675,0.98899125,0.084963571,0.146500278,0.853499722,1,0,10.37574597,1,10.37574597,,,,2.151985522,0.895854171,0.104145829,10.98988548,0,1,10.98988548,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.23151675,0.76848325,1,0,9.143007123,1,9.143007123,,,,0.839570297,0.160429703,1,0,10.17376931,1,10.17376931,,,,1,13.89072848,12.1618787,13.86557778,11.96557714,12.97094052,12.0974141,2193.389403
2288,0,0,0,0,5,1,0,0,4,1,8,86,4.454347296,14,2.63905733,23,40,46,79,6,3,7,8,5.84,NA,1,0,,test,2,-2.921683483,-1.519016585,-0.41873682,-0.758853707,-0.583067895,0.256298318,0.173966173,0.826033827,1,0,9.977490497,1,9.977490497,,,,2.522886584,0.925730761,0.074269239,11.42309604,0,1,11.42309604,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.295691014,0.704308986,1,0,8.212480297,1,8.212480297,,,,0.837905926,0.162094074,1,0,10.14963592,1,10.14963592,,,,1,13.89072848,11.80065136,10.41483179,10.85200817,11.73955495,10.55236876,2203.941772
1009,0,1,0,0,2,0,0,0,4,1,8,206,5.327876169,43,3.761200116,70,1,5,32,11,13,24,5,9.68,NA,1,0,,test,2,0.860545834,-0.800666857,-1.903722994,-0.186684068,0.493804551,-0.112875356,0.019630524,0.980369476,1,0,12.21535739,1,12.21535739,,,,1.375945687,0.79833907,0.20166093,9.575916522,0,1,9.575916522,,,,1,0.57932084,0.42067916,0,0,4.099847823,1,4.099847823,,,,0.312846465,0.687153535,1,0,7.963726264,1,7.963726264,,,,0.835999191,0.164000809,1,0,10.12198827,1,10.12198827,,,,1,8.890625,8.198388486,10.06067554,10.40784594,9.389383744,10.10058821,2214.04236
6732,0,1,0,0,2,0,0,0,4,1,7,240,5.480638923,39,3.663561646,61,6,7,34,25,25,18,5,24.96,NA,1,0,,test,2,0.647663643,1.349599729,-2.219584467,-0.484414223,-0.255470232,0.007176006,0.086549435,0.913450565,1,0,11.2450332,1,11.2450332,,,,1.577036619,0.828784421,0.171215579,10.01737411,0,1,10.01737411,,,,1,0.57932084,0.42067916,0,0,4.099847823,1,4.099847823,,,,0.295682171,0.704317829,1,0,8.212608526,1,8.212608526,,,,0.835999191,0.164000809,1,0,10.12198827,1,10.12198827,,,,1,8.890625,8.49367065,11.8854598,13.11994859,10.59742601,11.33672195,2225.379082
5536,0,1,0,0,2,1,2,1,4,1,9,63,4.143134726,12,2.48490665,24,39,78,108,15,7,12,5,11.12,NA,1,0,,test,2,-3.066134276,-0.581096369,0.420532518,-0.796456756,0.509915872,0.97903315,0.135773309,0.864226691,1,0,10.53128701,1,10.53128701,,,,2.520085466,0.925537945,0.074462055,11.4203002,0,1,11.4203002,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.296877157,0.703122843,1,0,8.195281229,1,8.195281229,,,,0.832294981,0.167705019,1,0,10.06827722,1,10.06827722,,,,1,12.41525424,10.38821463,10.86869889,10.47031067,11.03561961,8.135020372,2233.514102
638,0,1,0,0,2,1,1,1,4,0,8,149,5.003946306,15,2.708050201,35,59,76,88,9,10,10,8,9.35,NA,1,0,,test,2,-2.868997873,-0.746461057,0.23021282,-0.826368408,0.419640103,0.854592255,0.07711129,0.92288871,1,0,11.38188629,1,11.38188629,,,,4.308343432,0.986722834,0.013277166,12.30748109,0,1,12.30748109,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.342797947,0.657202053,1,0,7.529429772,1,7.529429772,,,,0.831400643,0.168599357,1,0,10.05530933,1,10.05530933,,,,1,12.41525424,10.62836174,10.58304355,13.98923262,11.90397304,9.436523498,2242.950626
2043,0,1,0,0,2,1,0,0,3,0,4,264,5.575949103,75,4.317488114,88,0,41,94,13,9,16,10,7.74,NA,1,0,,test,2,2.342783028,-0.926531542,-0.509307815,-0.710253433,0.154171059,0.216413152,0.011308859,0.988691141,1,0,12.33602155,1,12.33602155,,,,3.751324272,0.97705234,0.02294766,12.16725894,0,1,12.16725894,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.250912061,0.749087939,1,0,8.86177511,1,8.86177511,,,,0.830359753,0.169640247,1,0,10.04021641,1,10.04021641,,,,1,9.760736196,10.47529441,11.63863657,10.9060549,10.69518052,12.4275857,2255.378211
5225,0,1,0,0,2,1,2,1,4,0,9,220,5.393627546,30,3.401197382,44,9,35,53,16,11,12,3,10.17,NA,1,0,,test,2,-0.142856779,-0.649812484,-1.038566155,-0.871657313,0.420282734,0.980442861,0.114202622,0.885797378,1,0,10.84406198,1,10.84406198,,,,3.450953369,0.969259559,0.030740441,12.05426361,0,1,12.05426361,,,,1,0.179088527,0.820911473,1,0,9.903216357,1,9.903216357,,,,0.282919844,0.717080156,1,0,8.397662262,1,8.397662262,,,,0.828679564,0.171320436,1,0,10.01585368,1,10.01585368,,,,1,12.41525424,9.471550707,11.29161603,11.91117816,11.27239978,10.6246452,2266.002857
1895,0,1,0,0,2,1,0,0,3,1,4,235,5.459585514,59,4.077537444,109,3,10,34,12,12,12,17,10.42,NA,1,0,,test,2,2.153184778,-0.749625866,-1.77726392,-0.63084052,-0.509642071,0.136827348,0.16469828,0.83530172,1,0,10.11187494,1,10.11187494,,,,2.073679025,0.888318475,0.111681525,10.88061788,0,1,10.88061788,,,,1,0.05432851,0.94567149,1,0,11.7122366,1,11.7122366,,,,0.222932098,0.777067902,1,0,9.267484579,1,9.267484579,,,,0.827819969,0.172180031,1,0,10.00338956,1,10.00338956,,,,1,9.760736196,10.67037615,10.9466168,9.049850595,10.10689494,11.19798872,2277.200845
3777,1,0,0,0,1,1,0,0,6,1,6,140,4.941642423,38,3.63758616,47,12,79,84,23,12,19,10,15.59,NA,1,0,,test,2,-0.569644109,0.152636003,0.122118739,0.069492681,0.802313144,-0.265264363,0.015234385,0.984765615,1,0,12.27910141,1,12.27910141,,,,0.980910069,0.727288757,0.272711243,8.545686971,0,1,8.545686971,,,,1,0.241959413,0.758040587,1,0,8.991588509,1,8.991588509,,,,0.262754579,0.737245421,1,0,8.690058604,1,8.690058604,,,,0.827182132,0.172817868,1,0,9.99414092,1,9.99414092,,,,1,15.88888889,11.68537837,12.90196101,10.6587622,12.78374762,12.26179229,2289.462638
